Id,UpVotes,DownVotes
"2655955","0","0"
"2655956","8","0"
"2655957","0","0"
"2655958","0","0"
"2655959","0","0"
"2655960","0","0"
"2655961","0","0"
"2655962","0","0"
"2655963","0","0"
"2655964","0","0"
"2655965","0","0"
"2655966","0","0"
"2655967","0","0"
"2655968","0","0"
"2655969","0","0"
"2657009","15","0"
"2657011","1","0"
"2657012","0","0"
"2657013","0","0"
"2657014","0","0"
"2657015","0","0"
"2657017","0","0"
"2657018","0","0"
"2657019","0","0"
"2657020","1","0"
"2657021","1","0"
"2657022","0","0"
"2657023","0","0"
"2657024","20","0"
"2657025","0","0"
"2657026","0","0"
"2657027","0","0"
"2657028","0","0"
"2657029","0","0"
"2657030","0","0"
"2657031","0","0"
"2657032","0","0"
"2657033","0","0"
"2657034","0","0"
"2657035","0","0"
"2657036","0","0"
"2657037","0","0"
"2657038","0","0"
"2657039","0","0"
"2657040","2","0"
"2657041","0","0"
"2657042","0","0"
"2657043","0","0"
"2657044","0","0"
"2657045","0","0"
"2657046","0","0"
"2657047","0","0"
"2657048","0","0"
"2657050","0","0"
"2657051","0","0"
"2657052","0","0"
"2657053","0","0"
"2657054","0","0"
"2657056","6","0"
"2657057","0","0"
"2657058","0","0"
"2657059","0","0"
"2657060","15","2"
"2657061","0","0"
"2657062","0","0"
"2657063","0","0"
"2657064","0","0"
"2657065","0","0"
"2657066","0","0"
"2657068","0","0"
"2657069","0","0"
"2657070","0","0"
"2657071","0","0"
"2657072","0","0"
"2657073","0","0"
"2658357","0","0"
"2658358","0","0"
"2658359","0","0"
"2658360","0","0"
"2658361","0","0"
"2658362","0","0"
"2658363","0","0"
"2658364","0","0"
"2658365","0","0"
"2658366","0","0"
"2658367","0","0"
"2658368","0","0"
"2658369","0","0"
"2658370","0","0"
"2658371","0","0"
"2658372","0","0"
"2658373","0","0"
"2658374","0","0"
"2658375","0","0"
"2658376","0","0"
"2658378","0","0"
"2658379","0","0"
"2658380","0","0"
"2658381","17","0"
"2658382","0","0"
"2658383","0","0"
"2658384","0","0"
"2658385","0","0"
"2658386","0","0"
"2658387","0","0"
"2658388","0","0"
"2658389","0","0"
"2658390","0","0"
"2658391","0","0"
"2658392","0","0"
"2658393","0","0"
"2658394","0","0"
"2658395","28","0"
"2658396","0","0"
"2658397","0","0"
"2658398","0","0"
"2658399","0","0"
"2658400","0","0"
"2658401","0","0"
"2658402","0","0"
"2658403","0","0"
"2658404","0","0"
"2658406","0","0"
"2658407","0","0"
"2658408","219","2"
"2658409","0","0"
"2658410","0","0"
"2658411","0","0"
"2658412","0","0"
"2658414","0","0"
"2658415","0","0"
"2658416","0","0"
"2658417","0","0"
"2658418","0","0"
"2658419","0","0"
"2658420","0","0"
"2658421","0","0"
"2658422","0","0"
"2658423","0","0"
"2658424","0","0"
"2658425","0","0"
"2658426","0","0"
"2658427","0","0"
"2658428","0","0"
"2658429","0","0"
"2658430","0","0"
"2667277","0","0"
"2667278","0","0"
"2667279","0","0"
"2667280","0","0"
"2667281","0","0"
"2667282","0","0"
"2667283","15","1"
"2667284","0","0"
"2667285","0","0"
"2667286","0","0"
"2667287","0","0"
"2667288","0","0"
"2667289","0","0"
"2667290","0","0"
"2667291","0","0"
"2667292","0","0"
"2667293","0","0"
"2667294","0","0"
"2667295","0","0"
"2667296","0","0"
"2667297","0","0"
"2667298","0","0"
"2667299","0","0"
"2667300","0","0"
"2667301","0","0"
"2667303","0","0"
"2667304","0","0"
"2667305","0","0"
"2667306","0","0"
"2667307","0","0"
"2667308","0","0"
"2667309","0","0"
"2667310","0","0"
"2667311","0","0"
"2667312","0","0"
"2667313","0","0"
"2667314","0","0"
"2667315","4","0"
"2667316","0","0"
"2667317","0","0"
"2667318","0","0"
"2667319","0","0"
"2667320","0","0"
"2667321","0","0"
"2667322","0","0"
"2667323","36","0"
"2667324","0","0"
"2667325","0","0"
"2667326","0","0"
"2667327","0","0"
"2667328","0","0"
"2667329","0","0"
"2667330","0","0"
"2667331","0","0"
"2667332","0","0"
"2667333","0","0"
"2667334","0","0"
"2667335","0","0"
"2667336","0","0"
"2667337","0","0"
"2667339","0","0"
"2667340","0","0"
"2667341","0","0"
"2667342","0","0"
"2667343","8","0"
"2667344","0","0"
"2667345","3","0"
"2667346","0","0"
"2667347","0","0"
"2667348","0","0"
"2667349","0","0"
"2669958","0","0"
"2669959","0","0"
"2669960","17","0"
"2669961","0","0"
"2669962","0","0"
"2669963","0","0"
"2669964","0","0"
"2669965","0","0"
"2669966","0","0"
"2669967","0","0"
"2669968","0","0"
"2669969","0","0"
"2669970","0","0"
"2669971","0","0"
"2669972","0","0"
"2669973","0","0"
"2669974","0","0"
"2669975","0","0"
"2669976","0","0"
"2669977","0","0"
"2669978","0","0"
"2669979","0","0"
"2669980","0","0"
"2669981","0","0"
"2669982","0","0"
"2669983","0","0"
"2669984","0","0"
"2669985","0","0"
"2669986","0","0"
"2669987","0","0"
"2669988","0","0"
"2669989","38","0"
"2669990","0","0"
"2669991","0","0"
"2669992","0","0"
"2669993","0","0"
"2669995","0","0"
"2669996","0","0"
"2669997","0","0"
"2669998","0","0"
"2669999","0","0"
"2670000","0","0"
"2670001","0","0"
"2670002","0","0"
"2670003","0","0"
"2670004","0","0"
"2670005","0","0"
"2670006","0","0"
"2670007","0","0"
"2670008","0","0"
"2670009","0","0"
"2670010","0","0"
"2670011","3","0"
"2670012","0","0"
"2670013","0","0"
"2670014","0","0"
"2670015","1","0"
"2670016","0","0"
"2670017","0","0"
"2670019","0","0"
"2670020","0","0"
"2670021","0","0"
"2670022","0","0"
"2673594","0","0"
"2673595","0","0"
"2673596","0","0"
"2673597","0","0"
"2673598","0","0"
"2673599","0","0"
"2673600","0","0"
"2673601","0","0"
"2673602","15","0"
"2673603","0","0"
"2673604","0","0"
"2673605","0","0"
"2673606","0","0"
"2673607","0","0"
"2673608","0","0"
"2673610","0","0"
"2673611","0","0"
"2673612","21","0"
"2673613","0","0"
"2673614","5","0"
"2673615","0","0"
"2673616","0","0"
"2673618","0","0"
"2673620","1","0"
"2673621","0","0"
"2673622","0","0"
"2673623","0","0"
"2673624","0","0"
"2673625","0","0"
"2673626","0","0"
"2673627","0","0"
"2673628","0","0"
"2673629","0","0"
"2673630","0","0"
"2673631","0","0"
"2673632","0","0"
"2673633","0","0"
"2673634","0","0"
"2673635","0","0"
"2673636","0","0"
"2673637","0","0"
"2673638","0","0"
"2673639","0","0"
"2673640","0","0"
"2673641","0","0"
"2673642","8","0"
"2673643","0","0"
"2673644","0","0"
"2673645","0","0"
"2673646","0","0"
"2673647","0","0"
"2673648","0","0"
"2673649","0","0"
"2673651","0","0"
"2673652","1","0"
"2673653","0","0"
"2673654","0","0"
"2673655","0","0"
"2673656","0","0"
"2673657","0","0"
"2673658","0","0"
"2673659","0","0"
"2679089","39","1"
"2679090","0","0"
"2679091","0","0"
"2679092","0","0"
"2679093","0","0"
"2679094","0","0"
"2679095","0","0"
"2679097","0","0"
"2679098","0","0"
"2679099","0","0"
"2679100","0","0"
"2679101","0","0"
"2679102","0","0"
"2679103","0","0"
"2679104","0","0"
"2679105","0","0"
"2679106","0","0"
"2679107","0","0"
"2679108","0","0"
"2679109","80","1"
"2679110","0","0"
"2679111","0","0"
"2679112","0","0"
"2679113","0","0"
"2679114","0","0"
"2679115","0","0"
"2679116","0","0"
"2679117","0","0"
"2679119","0","0"
"2679121","0","0"
"2679122","0","0"
"2679123","0","0"
"2679124","0","0"
"2679125","0","0"
"2679126","0","0"
"2679127","0","0"
"2679128","0","0"
"2679129","0","0"
"2679130","0","0"
"2681323","0","0"
"2681324","0","0"
"2681325","0","0"
"2681326","0","0"
"2681327","0","0"
"2681328","0","0"
"2681329","0","0"
"2681330","0","0"
"2681331","0","0"
"2681332","0","0"
"2681333","0","0"
"2681335","6","0"
"2681336","0","0"
"2681337","0","0"
"2681338","0","0"
"2681339","0","0"
"2681340","0","0"
"2681341","0","0"
"2681342","0","0"
"2681343","0","0"
"2681344","0","0"
"2681345","0","0"
"2681346","0","0"
"2681347","0","0"
"2681348","0","0"
"2681349","0","0"
"2681350","0","0"
"2681351","0","0"
"2681352","0","0"
"2681354","0","0"
"2681355","0","0"
"2681356","0","0"
"2681357","0","0"
"2681358","0","0"
"2681359","0","0"
"2681565","0","0"
"2681566","0","0"
"2681567","0","0"
"2681568","13","1"
"2681569","0","0"
"2681570","0","0"
"2681571","0","0"
"2681572","0","0"
"2681574","0","0"
"2681575","0","0"
"2681576","0","0"
"2681577","0","0"
"2681578","0","0"
"2681579","39","0"
"2681580","0","0"
"2681581","0","0"
"2681582","0","0"
"2681583","0","0"
"2681584","0","0"
"2681585","0","0"
"2681586","0","0"
"2681587","0","0"
"2681588","0","0"
"2681589","0","0"
"2681590","0","0"
"2681591","0","0"
"2681592","0","0"
"2681593","0","0"
"2681594","73","0"
"2681595","0","0"
"2692495","0","0"
"2692496","0","0"
"2692497","4","0"
"2692498","0","0"
"2692499","0","0"
"2692500","2","0"
"2692501","0","0"
"2692502","0","0"
"2692503","0","0"
"2692504","0","0"
"2692505","0","0"
"2692506","0","0"
"2692507","0","0"
"2692508","0","0"
"2692509","0","0"
"2692510","0","0"
"2692511","0","0"
"2692512","0","0"
"2692513","5","0"
"2692514","0","0"
"2692516","0","0"
"2692517","0","0"
"2692518","7","0"
"2692519","0","0"
"2692520","0","0"
"2692521","0","0"
"2692522","0","0"
"2692523","0","0"
"2692524","0","0"
"2692525","0","0"
"2692664","0","0"
"2692665","0","0"
"2692666","13","5"
"2692667","0","0"
"2692668","2","0"
"2692669","46","0"
"2692670","0","0"
"2692671","0","0"
"2692672","0","0"
"2692673","0","0"
"2692674","0","0"
"2692675","0","0"
"2692676","0","0"
"2692677","0","0"
"2692678","0","0"
"2692679","0","0"
"2692680","0","0"
"2692681","0","0"
"2692682","0","0"
"2692683","0","0"
"2692684","0","0"
"2692685","0","0"
"2692686","0","0"
"2692687","0","0"
"2692688","41","35"
"2692689","0","0"
"2692690","0","0"
"2692691","0","0"
"2692692","0","0"
"2692693","0","0"
"2692694","0","0"
"2692695","0","0"
"2692696","0","0"
"2692697","0","0"
"2692698","0","0"
"2692699","0","0"
"2692700","0","0"
"2692701","0","0"
"2692702","0","0"
"2706251","0","0"
"2706252","0","0"
"2706253","0","0"
"2706254","0","0"
"2706255","0","0"
"2706256","0","0"
"2706257","0","0"
"2706258","0","0"
"2706259","0","0"
"2706260","0","0"
"2706261","0","0"
"2706262","0","0"
"2706263","0","0"
"2706264","0","0"
"2706265","0","0"
"2706266","0","0"
"2706267","0","0"
"2706268","0","0"
"2706269","0","0"
"2706271","0","0"
"2706272","0","0"
"2706273","0","0"
"2706274","0","0"
"2706275","0","0"
"2706276","0","0"
"2706277","0","0"
"2706278","0","0"
"2706279","6","0"
"2706280","0","0"
"2706281","0","0"
"2706282","0","0"
"2706283","0","0"
"2706284","0","0"
"2706286","0","0"
"2706287","2","0"
"2706288","0","0"
"2706289","0","0"
"2712423","0","0"
"2712424","0","0"
"2712425","0","0"
"2712426","0","0"
"2712427","0","0"
"2712428","0","0"
"2712429","0","0"
"2712430","0","0"
"2712431","0","0"
"2712432","0","0"
"2712433","0","0"
"2712435","0","0"
"2712436","0","0"
"2712437","0","0"
"2712438","0","0"
"2712439","0","0"
"2712440","0","0"
"2712441","0","0"
"2712442","0","0"
"2712443","0","0"
"2712444","13","10"
"2712445","0","0"
"2712446","0","0"
"2712447","0","0"
"2712448","0","0"
"2712449","0","0"
"2712450","13","0"
"2712451","1","0"
"2712452","0","0"
"2712453","0","0"
"2712454","0","0"
"2712455","0","0"
"2712456","0","0"
"2712457","0","0"
"2712458","0","0"
"2712459","0","0"
"2712461","0","0"
"2712462","0","0"
"2713327","0","0"
"2713328","0","0"
"2713329","0","0"
"2713330","0","0"
"2713331","0","0"
"2713332","0","0"
"2713333","0","0"
"2713334","2","0"
"2713336","51","0"
"2713337","0","0"
"2713338","0","0"
"2713340","0","0"
"2713341","0","0"
"2713342","0","0"
"2713343","0","0"
"2713344","0","0"
"2713345","0","0"
"2713346","0","0"
"2713347","2","0"
"2713348","0","0"
"2713349","0","0"
"2713350","0","0"
"2713351","0","0"
"2713353","0","0"
"2713354","0","0"
"2713355","17","0"
"2713356","0","0"
"2713357","0","0"
"2713358","0","0"
"2713359","0","0"
"2713360","0","0"
"2713361","0","0"
"2713362","0","0"
"2713363","0","0"
"2713364","0","0"
"2713365","0","0"
"2713366","0","0"
"2713367","0","0"
"2713368","0","0"
"2713369","0","0"
"2717378","0","0"
"2717379","0","0"
"2717380","2","0"
"2717381","0","0"
"2717382","0","0"
"2717383","0","0"
"2717384","0","0"
"2717385","0","0"
"2717386","0","0"
"2717387","0","0"
"2717388","0","0"
"2717389","0","0"
"2717390","0","0"
"2717391","8","4"
"2717392","0","0"
"2717393","0","0"
"2717394","0","0"
"2717395","0","0"
"2717396","0","0"
"2717397","0","0"
"2717398","0","0"
"2717399","0","0"
"2717400","0","0"
"2717402","0","0"
"2717403","0","0"
"2717404","0","0"
"2717405","0","0"
"2717406","0","0"
"2717407","0","0"
"2717408","0","0"
"2717409","0","0"
"2717410","0","0"
"2717412","0","0"
"2717413","0","0"
"2717414","0","0"
"2717415","0","0"
"2717416","28","1"
"2717417","0","0"
"2722869","0","0"
"2722870","0","0"
"2722871","0","0"
"2722872","0","0"
"2722873","0","0"
"2722874","0","0"
"2722875","5","0"
"2722876","0","0"
"2722877","0","0"
"2722878","0","0"
"2722879","0","0"
"2722880","0","0"
"2722881","0","0"
"2722882","0","0"
"2722883","0","0"
"2722884","0","0"
"2722885","1","0"
"2722886","0","0"
"2722887","0","0"
"2722888","0","0"
"2722889","0","0"
"2722890","0","0"
"2722892","0","0"
"2722893","0","0"
"2722894","0","0"
"2722895","0","0"
"2722896","0","0"
"2722897","0","0"
"2722898","0","0"
"2722899","46","0"
"2722900","0","0"
"2722901","0","0"
"2722902","0","0"
"2722903","0","0"
"2722904","0","0"
"2722905","0","0"
"2722906","0","0"
"2722907","0","0"
"2722908","0","0"
"2726078","0","0"
"2726079","0","0"
"2726080","4","0"
"2726081","0","0"
"2726082","0","0"
"2726083","0","0"
"2726084","0","0"
"2726085","0","0"
"2726086","0","0"
"2726087","6","0"
"2726088","0","0"
"2726089","0","0"
"2726090","0","0"
"2726091","5","0"
"2726093","0","0"
"2726094","0","0"
"2726095","0","0"
"2726096","0","0"
"2726097","0","0"
"2726098","0","0"
"2726099","0","0"
"2726100","0","0"
"2726101","0","0"
"2726102","0","0"
"2726103","0","0"
"2726104","0","0"
"2726105","22","0"
"2726106","0","0"
"2726107","0","0"
"2726108","0","0"
"2726109","0","0"
"2726110","0","0"
"2726111","0","0"
"2726112","0","0"
"2726113","0","0"
"2730924","0","0"
"2730925","15","1"
"2730926","0","0"
"2730927","0","0"
"2730928","0","0"
"2730930","0","0"
"2730931","0","0"
"2730932","0","0"
"2730933","0","0"
"2730934","0","0"
"2730935","0","0"
"2730936","0","0"
"2730937","0","0"
"2730938","0","0"
"2730939","0","0"
"2730940","0","0"
"2730941","2","0"
"2730942","0","0"
"2730943","0","0"
"2730945","0","0"
"2730946","2","0"
"2730947","0","0"
"2730948","0","0"
"2730949","0","0"
"2730950","0","0"
"2730951","0","0"
"2730952","0","0"
"2730953","0","0"
"2730954","0","0"
"2730955","0","0"
"2730956","0","0"
"2730957","0","0"
"2730958","0","0"
"2730959","0","0"
"2730960","0","0"
"2730961","0","0"
"2730962","0","0"
"2730963","0","0"
"2732334","0","0"
"2732336","0","0"
"2732337","0","0"
"2732338","0","0"
"2732339","0","0"
"2732340","0","0"
"2732341","0","0"
"2732342","0","0"
"2732343","0","0"
"2732344","0","0"
"2732345","0","0"
"2732346","3","0"
"2732347","0","0"
"2732349","0","0"
"2732350","0","0"
"2732351","0","0"
"2732352","0","0"
"2732353","0","0"
"2732354","0","0"
"2732355","0","0"
"2732356","0","0"
"2732357","0","0"
"2732358","0","0"
"2732359","0","0"
"2732361","0","0"
"2732362","0","0"
"2732363","0","0"
"2732364","0","0"
"2732365","0","0"
"2732366","0","0"
"2732367","37","4"
"2732368","0","0"
"2732369","0","0"
"2732370","0","0"
"2732371","0","0"
"2732372","0","0"
"2732373","0","0"
"2732374","0","0"
"2732375","0","0"
"2732376","22","0"
"2733710","0","0"
"2733711","0","0"
"2733712","0","0"
"2733713","0","0"
"2733714","0","0"
"2733715","1","0"
"2733716","3","0"
"2733717","0","0"
"2733718","0","0"
"2733719","0","0"
"2733720","0","0"
"2733721","0","0"
"2733722","0","0"
"2733723","0","0"
"2733724","8","0"
"2733725","0","0"
"2733726","0","0"
"2733727","0","0"
"2733728","0","0"
"2733729","0","0"
"2733730","0","0"
"2733731","0","0"
"2733733","0","0"
"2733734","0","0"
"2733735","0","0"
"2733736","0","0"
"2733737","0","0"
"2733738","0","0"
"2733739","0","0"
"2733740","0","0"
"2733741","0","0"
"2733742","0","0"
"2733743","0","0"
"2733744","0","0"
"2733745","9","0"
"2733746","0","0"
"2746163","0","0"
"2746164","0","0"
"2746165","0","0"
"2746166","0","0"
"2746167","0","0"
"2746168","0","0"
"2746169","0","0"
"2746170","0","0"
"2746171","0","0"
"2746172","0","0"
"2746173","0","0"
"2746174","0","0"
"2746175","0","0"
"2746176","0","0"
"2746177","0","0"
"2746178","2","0"
"2746179","0","0"
"2746180","0","0"
"2746181","0","0"
"2746182","0","0"
"2746183","0","0"
"2746184","0","0"
"2746185","0","0"
"2746186","4","0"
"2746187","0","0"
"2746188","0","0"
"2746189","0","0"
"2746190","0","0"
"2746191","1","0"
"2746192","0","0"
"2746193","0","0"
"2746194","13","0"
"2746195","0","0"
"2746196","0","0"
"2746197","0","0"
"2746198","0","0"
"2746199","0","0"
"2749095","170","45"
"2749096","0","0"
"2749097","0","0"
"2749098","0","0"
"2749099","0","0"
"2749100","1","0"
"2749101","0","0"
"2749102","3","0"
"2749103","0","0"
"2749104","0","0"
"2749106","0","0"
"2749107","0","0"
"2749108","0","0"
"2749109","2","0"
"2749110","0","0"
"2749112","0","0"
"2749113","0","0"
"2749114","1","0"
"2749115","0","0"
"2749116","0","0"
"2749117","0","0"
"2749118","0","0"
"2749119","0","0"
"2749120","0","0"
"2749121","0","0"
"2749122","0","0"
"2749123","0","0"
"2749124","0","0"
"2749125","0","0"
"2749126","6","0"
"2749127","0","0"
"2749128","0","0"
"2749792","0","0"
"2749793","0","0"
"2749794","0","0"
"2749795","0","0"
"2749796","0","0"
"2749797","0","0"
"2749798","0","0"
"2749799","0","0"
"2749800","0","0"
"2749801","0","0"
"2749802","0","0"
"2749803","9","0"
"2749804","0","0"
"2749805","0","0"
"2749806","0","0"
"2749807","0","0"
"2749808","0","0"
"2749809","0","0"
"2749810","0","0"
"2749811","0","0"
"2749812","0","0"
"2749813","0","0"
"2749814","0","0"
"2749815","0","0"
"2749816","0","0"
"2749817","35","22"
"2749818","0","0"
"2749819","0","0"
"2749820","1","0"
"2749821","1","0"
"2749822","0","0"
"2749823","0","0"
"2749824","0","0"
"2749825","0","0"
"2749826","0","0"
"2749827","0","0"
"2749828","2","0"
"2749829","0","0"
"2750690","0","0"
